DB00783	DB01016
DB00783	DB00999
DB00783	DB00741
DB00783	DB00327
DB00783	DB01611
DB00783	DB00557
DB00783	DB01050
DB00783	DB00281
DB00783	DB00332
DB00783	DB00448
DB00783	DB01097
DB00783	DB00722
DB00783	DB00455
DB00783	DB00186
DB00783	DB00678
DB00783	DB00227
DB00783	DB00737
DB00783	DB00331
DB00783	DB00423
DB00783	DB00563
DB00783	DB01233
DB00783	DB00264
DB00783	DB00916
DB00783	DB00370
DB00783	DB00745
DB00783	DB00295
DB00783	DB01203
DB00783	DB01149
DB00783	DB00727
DB00783	DB00585
DB00783	DB00540
DB00783	DB01137
DB00783	DB00334
DB00783	DB00338
DB00783	DB00904
DB00783	DB01083
DB00783	DB01062
DB00783	DB00497
DB00783	DB00213
DB00783	DB00715
DB00783	DB01085
DB00783	DB00413
DB00783	DB00175
DB00783	DB00635
DB00783	DB00433
DB00783	DB01069
DB00783	DB00571
DB00783	DB01224
DB00783	DB00881
DB00783	DB01129
DB00783	DB00481
DB00783	DB00178
DB00783	DB00863
DB00783	DB00734
DB00783	DB00533
DB00783	DB01104
DB00783	DB00884
DB00783	DB00421
DB00783	DB00669
DB00783	DB00675
DB00783	DB01044
DB00783	DB00231
DB00783	DB00857
DB00783	DB00697
DB00783	DB01036
DB00783	DB00273
DB00783	DB00193
DB00783	DB00656
DB00783	DB00523
DB00783	DB00620
DB00783	DB00577
DB00783	DB00177
DB00783	DB00285
DB00783	DB00425
DB00783	DB00641
DB00783	DB00710
DB00783	DB13867
DB00783	DB00580
DB00783	DB00764
DB00783	DB00230
DB00783	DB00275
DB00783	DB00973
DB00783	DB00795
DB00742	DB00537
DB00742	DB00295
DB00742	DB00904
DB00742	DB00512
DB06151	DB01001
DB06151	DB00277
DB06151	DB00945
DB06151	DB01076
DB06151	DB00443
DB06151	DB00829
DB06151	DB00586
DB06151	DB00390
DB06151	DB00584
DB06151	DB01039
DB06151	DB00695
DB06151	DB00999
DB06151	DB00332
DB06151	DB00186
DB06151	DB00264
DB06151	DB00916
DB06151	DB00295
DB06151	DB00338
DB06151	DB00497
DB06151	DB00860
DB06151	DB00635
DB06151	DB00178
DB06151	DB00863
DB06151	DB00533
DB06151	DB00512
DB06151	DB00425
DB00987	DB01225
DB00987	DB00316
DB00987	DB00787
DB00987	DB00335
DB00987	DB01413
DB00987	DB01216
DB00987	DB00196
DB00987	DB00695
DB00987	DB00448
DB00987	DB00722
DB00987	DB00186
DB00987	DB01233
DB00987	DB00916
DB00987	DB00295
DB00987	DB00497
DB00987	DB00213
DB00987	DB01069
DB00987	DB00863
DB00987	DB00425
DB00987	DB00188
DB09110	DB00787
DB09110	DB00531
DB09110	DB00091
DB09110	DB00196
DB09110	DB01181
DB09110	DB00186
DB09110	DB00563
DB09110	DB00295
DB09110	DB00338
DB09110	DB00863
DB09110	DB01586
DB09110	DB00541
DB01225	DB00451
DB01225	DB00627
DB01225	DB00445
DB01225	DB00681
DB01225	DB00316
DB01225	DB00787
DB01225	DB01001
DB01225	DB00630
DB01225	DB00404
DB01225	DB00277
DB01225	DB00321
DB01225	DB00381
DB01225	DB01060
DB01225	DB00415
DB01225	DB01076
DB01225	DB00181
DB01225	DB00542
DB01225	DB01222
DB01225	DB00887
DB01225	DB00661
DB01225	DB00136
DB01225	DB01197
DB01225	DB00564
DB01225	DB00395
DB01225	DB01136
DB01225	DB01327
DB01225	DB00438
DB01225	DB00482
DB01225	DB00341
DB01225	DB00537
DB01225	DB00215
DB01225	DB01190
DB01225	DB01068
DB01225	DB00575
DB01225	DB00924
DB01225	DB00531
DB01225	DB00091
DB01225	DB00250
DB01225	DB00470
DB01225	DB00443
DB01225	DB00829
DB01225	DB00586
DB01225	DB00390
DB01225	DB00343
DB01225	DB00313
DB01225	DB01248
DB01225	DB00757
DB01225	DB00590
DB01225	DB00584
DB01225	DB00773
DB01225	DB00426
DB01225	DB01023
DB01225	DB01039
DB01225	DB00813
DB01225	DB00950
DB01225	DB00196
DB01225	DB00544
DB01225	DB00472
DB01225	DB00690
DB01225	DB01095
DB01225	DB00158
DB01225	DB00492
DB01225	DB00996
DB01225	DB00441
DB01225	DB00222
DB01225	DB01067
DB01225	DB01016
DB01225	DB00874
DB01225	DB00502
DB01225	DB00999
DB01225	DB00741
DB01225	DB00327
DB01225	DB01611
DB01225	DB00557
DB01225	DB01050
DB01225	DB00281
DB01225	DB00332
DB01225	DB00883
DB01225	DB01009
DB01225	DB00448
DB01225	DB00722
DB01225	DB00836
DB01225	DB00455
DB01225	DB00186
DB01225	DB00678
DB01225	DB00227
DB01225	DB00454
DB01225	DB00331
DB01225	DB00563
DB01225	DB00422
DB01225	DB01233
DB01225	DB00264
DB01225	DB00916
DB01225	DB00370
DB01225	DB00745
DB01225	DB00295
DB01225	DB00218
DB01225	DB00461
DB01225	DB01115
DB01225	DB01137
DB01225	DB00334
DB01225	DB00904
DB01225	DB00842
DB01225	DB01062
DB01225	DB00497
DB01225	DB01229
DB01225	DB00213
DB01225	DB00715
DB01225	DB01132
DB01225	DB00319
DB01225	DB00175
DB01225	DB00860
DB01225	DB00635
DB01225	DB00433
DB01225	DB01069
DB01225	DB00571
DB01225	DB01224
DB01225	DB00881
DB01225	DB01129
DB01225	DB00178
DB01225	DB00863
DB01225	DB00734
DB01225	DB00533
DB01225	DB00938
DB01225	DB01104
DB01225	DB00619
DB01225	DB00669
DB01225	DB00864
DB01225	DB00231
DB01225	DB00853
DB01225	DB01041
DB01225	DB01036
DB01225	DB00273
DB01225	DB00193
DB01225	DB00656
DB01225	DB00620
DB01225	DB00897
DB01225	DB00177
DB01225	DB00285
DB01225	DB00425
DB01225	DB00541
DB01225	DB00603
DB01225	DB00351
DB01225	DB01020
DB01225	DB00214
DB01225	DB01211
DB01225	DB01202
DB01225	DB01101
DB01225	DB13867
DB01225	DB00399
DB01225	DB00188
DB01225	DB00559
DB01225	DB00580
DB01225	DB00764
DB01225	DB00230
DB01225	DB00275
DB01225	DB00377
DB01225	DB00973
DB01225	DB00480
DB01225	DB00658
DB00668	DB00316
DB00668	DB00787
DB00668	DB01001
DB00668	DB00404
DB00668	DB00381
DB00668	DB01076
DB00668	DB00661
DB00668	DB00537
DB00668	DB00829
DB00668	DB00813
DB00668	DB00196
DB00668	DB00695
DB00668	DB00741
DB00668	DB00557
DB00668	DB00424
DB00668	DB01050
DB00668	DB00281
DB00668	DB00332
DB00668	DB00448
DB00668	DB00836
DB00668	DB00186
DB00668	DB00959
DB00668	DB00916
DB00668	DB00295
DB00668	DB00727
DB00668	DB00338
DB00668	DB00904
DB00668	DB00715
DB00668	DB00635
DB00668	DB00433
DB00668	DB00620
DB00668	DB00512
DB00668	DB00641
DB00668	DB00764
DB00451	DB00279
DB00451	DB00627
DB00451	DB00184
DB00451	DB00445
DB00451	DB00316
DB00451	DB00787
DB00451	DB01001
DB00451	DB00630
DB00451	DB00404
DB00451	DB00321
DB00451	DB01060
DB00451	DB00945
DB00451	DB01076
DB00451	DB00972
DB00451	DB00207
DB00451	DB00181
DB00451	DB00542
DB00451	DB01222
DB00451	DB00887
DB00451	DB00490
DB00451	DB00661
DB00451	DB00136
DB00451	DB13919
DB00451	DB01197
DB00451	DB00395
DB00451	DB01140
DB00451	DB01413
DB00451	DB01212
DB00451	DB01112
DB00451	DB00482
DB00451	DB00567
DB00451	DB00341
DB00451	DB00310
DB00451	DB00537
DB00451	DB01190
DB00451	DB01068
DB00451	DB00575
DB00451	DB00257
DB00451	DB00115
DB00451	DB00924
DB00451	DB00531
DB00451	DB00250
DB00451	DB00443
DB00451	DB00829
DB00451	DB00586
DB00451	DB00804
DB00451	DB00390
DB00451	DB00343
DB00451	DB00975
DB00451	DB01248
DB00451	DB00199
DB00451	DB00749
DB00451	DB00773
DB00451	DB00426
DB00451	DB00927
DB00451	DB00813
DB00451	DB00196
DB00451	DB00180
DB00451	DB00472
DB00451	DB00690
DB00451	DB01095
DB00451	DB00492
DB00451	DB00695
DB00451	DB00996
DB00451	DB00441
DB00451	DB01241
DB00451	DB01067
DB00451	DB01016
DB00451	DB00874
DB00451	DB00999
DB00451	DB00327
DB00451	DB01611
DB00451	DB01005
DB00451	DB00557
DB00451	DB01050
DB00451	DB00281
DB00451	DB00458
DB00451	DB00808
DB00451	DB00328
DB00451	DB00332
DB00451	DB00883
DB00451	DB01009
DB00451	DB00465
DB00451	DB00598
DB00451	DB00448
DB00451	DB00654
DB00451	DB01097
DB00451	DB00836
DB00451	DB00455
DB00451	DB00186
DB00451	DB00678
DB00451	DB00737
DB00451	DB00784
DB00451	DB00454
DB00451	DB00333
DB00451	DB00423
DB00451	DB00422
DB00451	DB00959
DB00451	DB01233
DB00451	DB00524
DB00451	DB00916
DB00451	DB00350
DB00451	DB00370
DB00451	DB00745
DB00451	DB00295
DB00451	DB00218
DB00451	DB00461
DB00451	DB01203
DB00451	DB01149
DB00451	DB00698
DB00451	DB00585
DB00451	DB00540
DB00451	DB01137
DB00451	DB00334
DB00451	DB00338
DB00451	DB00904
DB00451	DB01173
DB00451	DB00526
DB00451	DB00991
DB00451	DB00842
DB00451	DB01062
DB00451	DB00497
DB00451	DB00213
DB00451	DB00715
DB00451	DB00806
DB00451	DB00191
DB00451	DB01085
DB00451	DB00413
DB00451	DB00635
DB00451	DB00433
DB00451	DB00396
DB00451	DB01069
DB00451	DB00571
DB00451	DB01224
DB00451	DB00881
DB00451	DB01129
DB00451	DB00481
DB00451	DB00863
DB00451	DB00811
DB00451	DB00734
DB00451	DB00953
DB00451	DB00533
DB00451	DB01104
DB00451	DB00619
DB00451	DB00669
DB00451	DB00864
DB00451	DB01044
DB00451	DB00231
DB00451	DB01162
DB00451	DB01041
DB00451	DB00906
DB00451	DB00697
DB00451	DB01036
DB00451	DB00273
DB00451	DB00193
DB00451	DB00656
DB00451	DB00523
DB00451	DB00620
DB00451	DB00897
DB00451	DB01586
DB00451	DB00177
DB00451	DB00512
DB00451	DB00285
DB00451	DB00962
DB00451	DB00315
DB00451	DB00425
DB00451	DB00603
DB00451	DB01260
DB00451	DB00351
DB00451	DB00776
DB00451	DB01211
DB00451	DB01238
DB00451	DB01101
DB00451	DB13867
DB00451	DB00399
DB00451	DB00188
DB00451	DB00580
DB00451	DB00230
DB00451	DB00480
DB00451	DB00658
DB00451	DB01609
DB00451	DB00535
DB00279	DB00482
DB00279	DB00215
DB00279	DB01068
DB00279	DB00343
DB00279	DB00996
DB00279	DB00555
DB00279	DB00448
DB00279	DB00422
DB00279	DB00264
DB00279	DB00334
DB00279	DB00338
DB00279	DB01085
DB00279	DB00734
DB00279	DB13867
DB00627	DB00316
DB00627	DB01001
DB00627	DB00404
DB00627	DB01118
DB00627	DB00321
DB00627	DB00381
DB00627	DB01060
DB00627	DB00945
DB00627	DB00335
DB00627	DB01076
DB00627	DB00993
DB00627	DB00207
DB00627	DB00661
DB00627	DB00482
DB00627	DB00567
DB00627	DB00341
DB00627	DB00501
DB00627	DB00537
DB00627	DB00215
DB00627	DB01068
DB00627	DB00758
DB00627	DB00115
DB00627	DB00924
DB00627	DB00829
DB00627	DB00390
DB00627	DB00343
DB00627	DB00590
DB00627	DB00584
DB00627	DB00199
DB00627	DB00927
DB00627	DB01023
DB00627	DB01039
DB00627	DB00950
DB00627	DB00472
DB00627	DB00492
DB00627	DB00695
DB00627	DB00996
DB00627	DB01241
DB00627	DB01067
DB00627	DB01016
DB00627	DB01050
DB00627	DB00332
DB00627	DB01029
DB00627	DB00883
DB00627	DB00654
DB00627	DB00455
DB00627	DB00186
DB00627	DB00227
DB00627	DB00331
DB00627	DB00423
DB00627	DB00563
DB00627	DB01233
DB00627	DB00264
DB00627	DB00295
DB00627	DB01203
DB00627	DB00727
DB00627	DB01137
DB00627	DB00334
DB00627	DB00213
DB00627	DB00715
DB00627	DB00175
DB00627	DB00635
DB00627	DB01224
DB00627	DB01129
DB00627	DB00178
DB00627	DB00863
DB00627	DB00533
DB00627	DB01104
DB00627	DB00421
DB00627	DB00231
DB00627	DB00620
DB00627	DB00177
DB00627	DB00512
DB00627	DB00425
DB00627	DB01020
DB00627	DB13867
DB00627	DB00580
DB00627	DB01273
DB00184	DB01001
DB00184	DB00321
DB00184	DB00945
DB00184	DB00207
DB00184	DB00567
DB00184	DB00215
DB00184	DB01068
DB00184	DB00924
DB00184	DB00443
DB00184	DB00829
DB00184	DB00313
DB00184	DB00927
DB00184	DB00158
DB00184	DB00695
DB00184	DB00996
DB00184	DB01067
DB00184	DB00502
DB00184	DB00999
DB00184	DB01050
DB00184	DB00722
DB00184	DB00186
DB00184	DB00331
DB00184	DB01233
DB00184	DB00264
DB00184	DB00727
DB00184	DB00334
DB00184	DB00338
DB00184	DB00497
DB00184	DB00213
DB00184	DB00715
DB00184	DB00175
DB00184	DB00635
DB00184	DB00571
DB00184	DB01224
DB00184	DB00533
DB00184	DB00193
DB00184	DB00285
DB00184	DB00425
DB00184	DB00641
DB00184	DB01211
DB00184	DB13867
DB00184	DB00580
DB00184	DB01273
DB00339	DB01137
DB00339	DB01045
DB00468	DB00316
DB00468	DB01001
DB00468	DB00404
DB00468	DB00321
DB00468	DB01060
DB00468	DB00945
DB00468	DB00335
DB00468	DB01076
DB00468	DB00207
DB00468	DB00181
DB00468	DB00661
DB00468	DB00395
DB00468	DB00482
DB00468	DB00567
DB00468	DB00341
DB00468	DB00537
DB00468	DB00215
DB00468	DB00758
DB00468	DB00924
DB00468	DB00829
DB00468	DB00586
DB00468	DB00313
DB00468	DB00584
DB00468	DB00927
DB00468	DB01039
DB00468	DB00950
DB00468	DB00472
DB00468	DB00695
DB00468	DB01067
DB00468	DB01016
DB00468	DB00999
DB00468	DB01050
DB00468	DB00448
DB00468	DB00186
DB00468	DB00678
DB00468	DB00331
DB00468	DB00264
DB00468	DB00727
DB00468	DB01137
DB00468	DB00334
DB00468	DB00338
DB00468	DB01062
DB00468	DB00497
DB00468	DB00213
DB00468	DB00715
DB00468	DB00175
DB00468	DB00635
DB00468	DB01069
DB00468	DB01224
DB00468	DB00178
DB00468	DB00533
DB00468	DB01104
DB00468	DB00231
DB00468	DB01036
DB00468	DB00273
DB00468	DB00193
DB00468	DB00620
DB00468	DB00177
DB00468	DB00425
DB00468	DB13867
DB00468	DB00580
DB00468	DB00764
DB00445	DB00787
DB00445	DB01001
DB00445	DB00321
DB00445	DB00381
DB00445	DB01217
DB00445	DB00945
DB00445	DB00335
DB00445	DB01136
DB00445	DB01413
DB00445	DB00482
DB00445	DB00215
DB00445	DB00575
DB00445	DB00924
DB00445	DB00091
DB00445	DB00443
DB00445	DB00390
DB00445	DB01248
DB00445	DB00584
DB00445	DB00927
DB00445	DB00813
DB00445	DB00196
DB00445	DB00472
DB00445	DB00158
DB00445	DB00695
DB00445	DB00996
DB00445	DB00441
DB00445	DB01067
DB00445	DB00889
DB00445	DB00999
DB00445	DB00327
DB00445	DB01006
DB00445	DB00722
DB00445	DB00836
DB00445	DB00455
DB00445	DB00186
DB00445	DB01233
DB00445	DB00264
DB00445	DB00916
DB00445	DB00370
DB00445	DB00295
DB00445	DB01137
DB00445	DB00904
DB00445	DB00497
DB00445	DB00213
DB00445	DB00715
DB00445	DB00433
DB00445	DB01129
DB00445	DB00178
DB00445	DB00863
DB00445	DB01104
DB00445	DB00675
DB00445	DB01044
DB00445	DB00231
DB00445	DB01041
DB00445	DB00684
DB00445	DB00577
DB00445	DB00177
DB00445	DB00512
DB00445	DB00285
DB00445	DB00425
DB00445	DB00351
DB00445	DB00641
DB00445	DB01101
DB00445	DB00399
DB00445	DB00188
DB00252	DB00316
DB00252	DB00787
DB00252	DB01001
DB00252	DB00564
DB00252	DB00531
DB00252	DB00443
DB00252	DB00584
DB00252	DB00555
DB00252	DB00448
DB00252	DB00455
DB00252	DB01233
DB00252	DB00904
DB00252	DB00213
DB00252	DB00863
DB00252	DB01104
DB00252	DB00864
DB00252	DB01202
DB01048	DB00900
DB01048	DB00625
DB01048	DB00196
DB01048	DB00709
DB01048	DB00238
DB01048	DB00811
DB01048	DB00649
DB01048	DB00495
DB01048	DB01232
DB00681	DB00316
DB00681	DB00787
DB00681	DB00479
DB00681	DB00537
DB00681	DB00531
DB00681	DB00091
DB00681	DB00158
DB00681	DB00695
DB00681	DB01004
DB00681	DB00741
DB00681	DB00601
DB00681	DB00186
DB00681	DB00563
DB00681	DB00959
DB00681	DB00916
DB00681	DB00295
DB00681	DB00338
DB00681	DB00904
DB00681	DB00213
DB00681	DB00860
DB00681	DB00635
DB00681	DB00863
DB00681	DB00582
DB01193	DB00381
DB01193	DB01076
DB01193	DB00999
DB01193	DB00533
DB00316	DB00787
DB00316	DB01001
DB00316	DB00630
DB00316	DB00479
DB00316	DB00277
DB00316	DB00321
DB00316	DB00381
DB00316	DB01060
DB00316	DB00415
DB00316	DB00945
DB00316	DB00335
DB00316	DB01076
DB00316	DB00993
DB00316	DB00207
DB00316	DB00181
DB00316	DB00542
DB00316	DB01222
DB00316	DB00887
DB00316	DB00490
DB00316	DB00248
DB00316	DB00661
DB00316	DB00136
DB00316	DB13919
DB00316	DB01197
DB00316	DB00564
DB00316	DB00395
DB00316	DB01136
DB00316	DB01140
DB00316	DB01327
DB00316	DB01413
DB00316	DB01212
DB00316	DB00482
DB00316	DB00567
DB00316	DB00341
DB00316	DB00475
DB00316	DB00501
DB00316	DB00537
DB00316	DB00215
DB00316	DB01190
DB00316	DB01068
DB00316	DB00575
DB00316	DB00758
DB00316	DB00257
DB00316	DB00115
DB00316	DB00924
DB00316	DB00531
DB00316	DB00091
DB00316	DB00250
DB00316	DB00829
DB00316	DB00343
DB00316	DB00975
DB00316	DB00313
DB00316	DB01248
DB00316	DB00757
DB00316	DB00843
DB00316	DB00869
DB00316	DB00590
DB00316	DB00153
DB00316	DB00199
DB00316	DB01077
DB00316	DB00749
DB00316	DB00773
DB00316	DB00426
DB00316	DB00927
DB00316	DB01039
DB00316	DB00813
DB00316	DB00950
DB00316	DB01216
DB00316	DB00196
DB00316	DB01073
DB00316	DB00472
DB00316	DB01095
DB00316	DB00492
DB00316	DB00996
DB00316	DB01241
DB00316	DB00222
DB00316	DB01067
DB00316	DB01016
DB00316	DB00874
DB00316	DB00502
DB00316	DB00999
DB00316	DB00741
DB00316	DB00327
DB00316	DB01611
DB00316	DB01005
DB00316	DB00557
DB00316	DB00424
DB00316	DB01050
DB00316	DB00281
DB00316	DB00808
DB00316	DB00328
DB00316	DB00332
DB00316	DB01029
DB00316	DB01009
DB00316	DB00465
DB00316	DB00598
DB00316	DB00709
DB00316	DB00555
DB00316	DB00448
DB00316	DB01097
DB00316	DB01006
DB00316	DB00601
DB00316	DB00455
DB00316	DB00186
DB00316	DB00678
DB00316	DB00227
DB00316	DB00454
DB00316	DB00331
DB00316	DB00423
DB00316	DB00422
DB00316	DB00959
DB00316	DB01233
DB00316	DB00524
DB00316	DB00264
DB00316	DB00916
DB00316	DB00370
DB00316	DB00745
DB00316	DB00295
DB00316	DB00218
DB00316	DB00461
DB00316	DB01203
DB00316	DB01149
DB00316	DB00238
DB00316	DB01115
DB00316	DB00698
DB00316	DB00727
DB00316	DB00540
DB00316	DB01137
DB00316	DB00334
DB00316	DB00338
DB00316	DB00904
DB00316	DB01173
DB00316	DB00991
DB00316	DB01062
DB00316	DB00497
DB00316	DB00213
DB00316	DB00715
DB00316	DB01132
DB00316	DB00413
DB00316	DB00175
DB00316	DB00635
DB00316	DB00433
DB00316	DB01069
DB00316	DB00571
DB00316	DB01224
DB00316	DB00881
DB00316	DB01129
DB00316	DB00481
DB00316	DB00863
DB00316	DB00734
DB00316	DB00503
DB00316	DB00533
DB00316	DB00938
DB00316	DB01104
DB00316	DB00203
DB00316	DB00884
DB00316	DB00619
DB00316	DB00669
DB00316	DB00864
DB00316	DB00675
DB00316	DB00231
DB00316	DB00853
DB00316	DB00624
DB00316	DB01041
DB00316	DB00208
DB00316	DB00697
DB00316	DB00684
DB00316	DB01036
DB00316	DB00273
DB00316	DB00193
DB00316	DB00656
DB00316	DB00523
DB00316	DB00620
DB00316	DB00897
DB00316	DB00440
DB00316	DB01586
DB00316	DB00577
DB00316	DB00177
DB00316	DB00512
DB00316	DB00285
DB00316	DB00361
DB00316	DB00425
DB00316	DB00603
DB00316	DB00351
DB00316	DB01020
DB00316	DB00214
DB00316	DB01211
DB00316	DB01202
DB00316	DB00790
DB00316	DB01238
DB00316	DB13867
DB00316	DB00399
DB00316	DB00188
DB00316	DB00559
DB00316	DB00580
DB00316	DB00764
DB00316	DB00967
DB00316	DB00230
DB00316	DB00275
DB00316	DB00480
DB00316	DB01033
DB00316	DB00795
DB00316	DB00535
DB00787	DB01001
DB00787	DB00630
DB00787	DB00404
DB00787	DB00479
DB00787	DB00321
DB00787	DB00381
DB00787	DB01060
DB00787	DB00945
DB00787	DB00335
DB00787	DB01076
DB00787	DB00993
DB00787	DB00207
DB00787	DB00355
DB00787	DB00181
DB00787	DB01222
DB00787	DB00887
DB00787	DB00490
DB00787	DB00136
DB00787	DB00564
DB00787	DB01413
DB00787	DB00438
DB00787	DB01212
DB00787	DB01112
DB00787	DB00482
DB00787	DB00567
DB00787	DB00341
DB00787	DB00878
DB00787	DB00501
DB00787	DB00537
DB00787	DB00215
DB00787	DB01068
DB00787	DB00575
DB00787	DB00758
DB00787	DB00257
DB00787	DB00924
DB00787	DB00531
DB00787	DB00091
DB00787	DB00250
DB00787	DB00443
DB00787	DB00829
DB00787	DB00586
DB00787	DB00390
DB00787	DB00343
DB00787	DB00590
DB00787	DB00584
DB00787	DB00199
DB00787	DB00773
DB00787	DB00927
DB00787	DB00813
DB00787	DB00950
DB00787	DB01216
DB00787	DB00196
DB00787	DB00472
DB00787	DB00158
DB00787	DB00695
DB00787	DB00996
DB00787	DB01004
DB00787	DB01067
DB00787	DB00889
DB00787	DB00502
DB00787	DB00999
DB00787	DB00741
DB00787	DB00327
DB00787	DB01611
DB00787	DB01005
DB00787	DB00557
DB00787	DB01050
DB00787	DB00281
DB00787	DB00332
DB00787	DB01167
DB00787	DB00709
